2022-12-08 18:10:58,844 INFO    SenderThread:15260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\admin\Desktop\pytorch\object_detection\yolov5-7.0\wandb\run-20221208_181052-3twtbsha\files\output.log
2022-12-08 18:10:58,846 INFO    SenderThread:15260 [dir_watcher.py:finish():392] scan: C:\Users\admin\Desktop\pytorch\object_detection\yolov5-7.0\wandb\run-20221208_181052-3twtbsha\files
2022-12-08 18:10:58,846 INFO    SenderThread:15260 [dir_watcher.py:finish():406] scan save: C:\Users\admin\Desktop\pytorch\object_detection\yolov5-7.0\wandb\run-20221208_181052-3twtbsha\files\conda-environment.yaml conda-environment.yaml
2022-12-08 18:10:58,846 INFO    SenderThread:15260 [dir_watcher.py:finish():406] scan save: C:\Users\admin\Desktop\pytorch\object_detection\yolov5-7.0\wandb\run-20221208_181052-3twtbsha\files\config.yaml config.yaml
2022-12-08 18:10:58,846 INFO    SenderThread:15260 [dir_watcher.py:finish():406] scan save: C:\Users\admin\Desktop\pytorch\object_detection\yolov5-7.0\wandb\run-20221208_181052-3twtbsha\files\output.log output.log
2022-12-08 18:10:58,847 INFO    SenderThread:15260 [dir_watcher.py:finish():406] scan save: C:\Users\admin\Desktop\pytorch\object_detection\yolov5-7.0\wandb\run-20221208_181052-3twtbsha\files\requirements.txt requirements.txt
2022-12-08 18:10:58,853 INFO    SenderThread:15260 [dir_watcher.py:finish():406] scan save: C:\Users\admin\Desktop\pytorch\object_detection\yolov5-7.0\wandb\run-20221208_181052-3twtbsha\files\wandb-metadata.json wandb-metadata.json
2022-12-08 18:10:58,853 INFO    SenderThread:15260 [dir_watcher.py:finish():406] scan save: C:\Users\admin\Desktop\pytorch\object_detection\yolov5-7.0\wandb\run-20221208_181052-3twtbsha\files\wandb-summary.json wandb-summary.json
2022-12-08 18:10:58,854 INFO    SenderThread:15260 [sender.py:transition_state():459] send defer: 8
2022-12-08 18:10:58,854 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:58,858 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: defer
2022-12-08 18:10:58,858 INFO    HandlerThread:15260 [handler.py:handle_request_defer():164] handle defer: 8
2022-12-08 18:10:58,860 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: defer
2022-12-08 18:10:58,860 INFO    SenderThread:15260 [sender.py:send_request_defer():455] handle sender defer: 8
2022-12-08 18:10:58,861 INFO    SenderThread:15260 [file_pusher.py:finish():171] shutting down file pusher
2022-12-08 18:10:58,969 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:58,969 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,078 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,079 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,190 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,190 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,301 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,301 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,355 ERROR   Thread-20 :15260 [internal_api.py:upload_file():1875] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/liukun6606/train/3twtbsha/wandb-summary.json?Expires=1670580659&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=YnuN63e3f6QxxdJOdsnxC9zoXoDYkMkeySY4yfoplKkx5cGk%2BTjJllf9VhS0gaJVnacSYAQptODDCHa3cq33MRlGckHhEe23BZW0DtM%2B9ehzTlmMllbpGWGOI2Hi7TJwvDSw3%2FzOKM8rs0CTjkkFasdpZNu%2Ff6X9GSGm5%2BmaI09J6DDrjKPrRPwoYFB%2FvjIwRI%2BaCETVS4qMrNqUtxT9RlqSK%2F8oubPzwxUGreFoFKVnMzUeGPu2rrKhMDzio8Pk2EAg%2Fmo0PKvdcSB0cNgTBUOZb86zhUUiNE8URVEGc7rsG%2F0WchyPSuV4toyWo4hQ0AyvKVCIeu8PZQZF2O%2FmQg%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2022-12-08 18:10:59,356 ERROR   Thread-18 :15260 [internal_api.py:upload_file():1875] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/liukun6606/train/3twtbsha/output.log?Expires=1670580659&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=Rs%2BWjoYabN2lh6wQIzRAA%2FYm8H%2F%2BFjojcIcYqu14bMnp4OibtCHuf56vcicZCzFAA4uI2cP9jMPgnkWOnFYa7nzdF0nibSllH2EMNHO4G0x7kC1a24ct44XLdjvfM2UlRVc911Y39Z7N1ORs%2FRmlvObD1jIE9dW5ozhRrHq%2FfOdFfTpTSYRKSM4jndnG0obGp2hPQW0Onyd%2Fatdf3C7P%2FrFS5dLUI2p5I%2BW07e%2BCIcZHscMdb%2FLAyahCS7sNzazGCysZ0y4iepvgSuPeW12fLIKVPJKsXoDAxAjx2GOBy%2B%2B%2Bc4L9Ob1xwtjrUU4YdcqOgdhlPJ07v483PuvkOO60vw%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2022-12-08 18:10:59,356 ERROR   Thread-20 :15260 [internal_api.py:upload_file():1877] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '26'}
2022-12-08 18:10:59,356 ERROR   Thread-18 :15260 [internal_api.py:upload_file():1877] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '2182'}
2022-12-08 18:10:59,356 ERROR   Thread-18 :15260 [internal_api.py:upload_file():1879] upload_file response body: 
2022-12-08 18:10:59,356 ERROR   Thread-20 :15260 [internal_api.py:upload_file():1879] upload_file response body: 
2022-12-08 18:10:59,359 ERROR   Thread-17 :15260 [internal_api.py:upload_file():1875] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/liukun6606/train/3twtbsha/config.yaml?Expires=1670580659&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=h20xBUnXvprzjnyE%2FZNZ6iuLxyOwbgUUxN4Ve%2BnBIfCPoA6uj0BrBLaYNUbN7rtkaiFm4jl%2BKPxSLM3YXfCplnVYIjWBhI3%2FHrG75ITojDppxiPLmsInawFzATxV9MtWubLO7R9Qrj5zj6VP2BmCspvVjGICkvqE9jd0y1EYg7FkDoLvSlFiitGcLpeuhffMQNNzJjm4x20h3vlXFGOG%2BOWKUb1qGU41VSbfdbjpzzCDwi7zyGCLtEVwKaTGUXNX7h4%2BXkQg2zhqSmw5usWA3cPZRsoLTvAKBaCpmCLBzGdldc1WZtNyIXgMCpRRau4gruU70Eozv60LGdOQwNLHgg%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2022-12-08 18:10:59,359 ERROR   Thread-17 :15260 [internal_api.py:upload_file():1877] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '2496'}
2022-12-08 18:10:59,359 ERROR   Thread-17 :15260 [internal_api.py:upload_file():1879] upload_file response body: 
